assortativity_min,assortativity_max,assortativity_avg,assortativity_std,assortativity_median,average_neighbor_degree_min,average_neighbor_degree_max,average_neighbor_degree_avg,average_neighbor_degree_std,average_neighbor_degree_median,clustering_min,clustering_max,clustering_avg,clustering_std,clustering_median,degree_min,degree_max,degree_avg,degree_std,degree_median,degree_centrality_min,degree_centrality_max,degree_centrality_avg,degree_centrality_std,degree_centrality_median,diameter_min,diameter_max,diameter_avg,diameter_std,diameter_median,eigenvector_min,eigenvector_max,eigenvector_avg,eigenvector_std,eigenvector_median,nb_of_edges_min,nb_of_edges_max,nb_of_edges_avg,nb_of_edges_std,nb_of_edges_median,nb_of_nodes_min,nb_of_nodes_max,nb_of_nodes_avg,nb_of_nodes_std,nb_of_nodes_median,node_clique_number_min,node_clique_number_max,node_clique_number_avg,node_clique_number_std,node_clique_number_median,number_of_cliques_min,number_of_cliques_max,number_of_cliques_avg,number_of_cliques_std,number_of_cliques_median,pagerank_min,pagerank_max,pagerank_avg,pagerank_std,pagerank_median,percolation_limit_min,percolation_limit_max,percolation_limit_avg,percolation_limit_std,percolation_limit_median,triangles_min,triangles_max,triangles_avg,triangles_std,triangles_median
-0.1382376297551458,-0.1381091170905427,-0.13817037248741768,2.90513590644498E-5,-0.13816751249135822,851.7439249099406,852.21381777342,851.9827050347841,0.13659321925099382,851.9728222429537,0.15439020488584584,0.15583603580757027,0.15494715917366475,3.3770690473873544E-4,0.15484498631726967,4.259472678210029,4.262644711700573,4.260954431843581,8.809852182530956E-4,4.260615429135124,5.9854102836114624E-5,5.9892748381824585E-5,5.9876191757909336E-5,1.1529316790983866E-8,5.9879327391962363E-5,14.0,14.0,14.0,0.0,14.0,0.0010217571568725834,0.0010229091809642512,0.0010223472604099517,2.3595025366848394E-7,0.0010223446926547332,151535.0,151700.0,151612.75,45.84188928873322,151618.0,71144.0,71179.0,71163.75,10.435638091313903,71164.0,2.5163606221110753,2.520257451622423,2.517563859374492,0.0010436784419417216,2.5171900238997815,6.1660788308859695,6.299765380238553,6.2010198828904155,0.02453235391081617,6.197369899966281,1.4049087511766126E-5,1.4055999100416074E-5,1.4052098451058336E-5,2.060719079524525E-9,1.4052048788713372E-5,0.9984012880586768,0.998402358069297,0.9984018095463764,2.892517110262203E-7,0.9984017662623091,6.485310027960827,6.519400216416757,6.497648774281728,0.009571515525203373,6.4941677680150205
-0.13830663512070987,-0.13807942168591103,-0.1381672944520216,7.167402393255318E-5,-0.13814204358989718,851.6349434605524,854.1572695500677,853.4321560860332,0.8550740117227621,853.8937838522941,0.15536973823765005,0.15603166298769847,0.15561625703295998,1.1853615627629138E-4,0.15563713290722941,4.266084294201087,4.26848861051035,4.2675206369153456,6.854581721134656E-4,4.267772379376623,5.991291827341818E-5,5.994647300765888E-5,5.993185481725391E-5,9.706743253189695E-9,5.9935558479766245E-5,14.0,14.0,14.0,0.0,14.0,0.0010211961592771343,0.001022957196324357,0.0010222503408510925,4.31727161413826E-7,0.00102236918281292,151879.0,151971.0,151939.13333333333,24.88513726096788,151950.5,71201.0,71211.0,71207.21666666666,1.9230243365220683,71207.0,2.519473041108973,2.523845635321874,2.5208673777396817,0.0010292053009511237,2.521327912783281,6.180321882987388,6.27967363217616,6.204200354433524,0.023756872627103756,6.209815281386794,1.4042774290488798E-5,1.4044746562548304E-5,1.4043520411678937E-5,3.792642333720798E-10,1.4043563132838054E-5,0.998401987162647,0.9984064320595214,0.9984050996887358,1.4392077211899572E-6,0.9984058768220345,6.52029209380705,6.563012582855859,6.535213720497667,0.010312975451557965,6.538394023227401
-0.1383203003066098,-0.13817129614547383,-0.13822611110821698,3.503530121016335E-5,-0.13821735475704727,853.236122006941,855.1522886782791,854.5464596020871,0.5759909946656362,854.876509388288,0.15476665591042157,0.1550096561013459,0.15487499092203225,5.3887950890660903E-5,0.15487317191975264,4.266749048628761,4.268567015375974,4.2678946434258656,3.853371380714806E-4,4.267960319975085,5.99160472332404E-5,5.9946184447608064E-5,5.993134242828124E-5,8.232538309732397E-9,5.9929980286360876E-5,14.0,14.0,14.0,0.0,14.0,0.001022139690250474,0.001023884940386973,0.0010231448263414425,4.336655132046483E-7,0.001023252183372245,151924.0,151993.0,151967.06666666668,18.269050114615027,151973.0,71201.0,71223.0,71214.06666666667,6.568715445103107,71215.0,2.5204386839481554,2.521311107054082,2.5207494146000324,1.855792880037606E-4,2.5207234785539154,6.154519032307887,6.2002752731664845,6.1710042448919165,0.008192592297033282,6.168167008398169,1.4040408295073184E-5,1.4044746562548301E-5,1.4042169688853094E-5,1.2952971105685552E-9,1.4041985536754849E-5,0.9984038314433145,0.9984078946146919,0.9984066628884146,1.1191486701807945E-6,0.9984072324562314,6.5212171422152325,6.540859309182814,6.528313041220233,0.0035489024451607937,6.5280601499536655
-0.13860130506027113,-0.13851975023394267,-0.13856535315325813,2.000281641301677E-5,-0.1385650288383381,855.4169387146297,856.0661177225554,855.7581722321605,0.12176217011137015,855.7737794314911,0.1543999591407788,0.1550470045946415,0.15451824669446798,9.395368966646547E-5,0.15450259222162388,4.271021347668038,4.271927239041644,4.2715106212770255,1.9192277286447006E-4,4.2715066781905096,5.994584195581682E-5,5.9963353858490234E-5,5.995620156598813E-5,4.1667113348424314E-9,5.995674715257803E-5,14.0,14.0,14.0,0.0,14.0,0.0010144455324672835,0.0010155338161795088,0.0010148937282157052,1.8732088492262774E-7,0.00101489686740252,152149.0,152181.0,152161.56666666668,8.030380168446797,152160.0,71239.0,71250.0,71244.85,3.0131069611496257,71245.0,2.5200291946214524,2.5228724225537946,2.5208919145866853,0.0010300488333346927,2.5202824097627694,6.186892931334569,6.346933905989024,6.254369127690628,0.043337139714976394,6.258872988911092,1.4035087719298209E-5,1.403725487443674E-5,1.4036102283306496E-5,5.936198802232596E-10,1.40360727068566E-5,0.9984111341076483,0.9984128133174187,0.9984119058845524,3.0300977460676044E-7,0.9984119174890556,6.5058248884147885,6.544507761839261,6.52145147273464,0.00925919445071505,6.5174197442483965
-0.13864157635891927,-0.1383649565615764,-0.13852329129653332,8.50464992724697E-5,-0.13849429072358127,856.319176478374,857.3916790211524,856.836302265865,0.23800868145528697,856.8397466001954,0.154519655825531,0.15487032276632956,0.15461711544582546,6.662356489094382E-5,0.15460759665203064,4.269871596751988,4.272806450706599,4.271693629607279,8.142460232880992E-4,4.271941223172953,5.998611422643668E-5,6.002447442204078E-5,6.001046071050713E-5,1.0462833433771102E-8,6.001388871892562E-5,14.0,14.0,14.0,0.0,14.0,0.0010149011848523532,0.00101805376845672,0.0010164396816017248,9.948405369736064E-7,0.001016764377491884,151969.0,152083.0,152037.01666666666,32.02779072197227,152046.5,71180.0,71188.0,71183.48333333334,2.3105628242907055,71184.0,2.519647096837639,2.522834225350134,2.5207329170105632,8.650993559378025E-4,2.5204919472347695,6.183276671068529,6.353141155315801,6.251757988059555,0.029200527274933906,6.260737943483255,1.4047311344608612E-5,1.4048890137679103E-5,1.4048202675799146E-5,4.559915573282267E-10,1.4048100696785818E-5,0.9984118080684947,0.9984129260842144,0.9984123522781184,3.082482962073785E-7,0.9984122741413766,6.49583456259395,6.546119914587548,6.514205947127319,0.010574701683132872,6.515476951512353
-0.1387018679526096,-0.13858147393308082,-0.13863960189705077,2.9822264358632075E-5,-0.13863665529968894,850.6071557548655,852.068815574736,851.7425354387012,0.30880889630499353,851.8115016961158,0.15358573431342257,0.15435515085686216,0.15375104940447193,1.5825758453002378E-4,0.153705332269731,4.267579357843206,4.2697410867064995,4.2684067168758935,5.998859957916939E-4,4.268286353346756,5.985728359753567E-5,5.988668649040634E-5,5.987067190406862E-5,7.091668826118741E-9,5.986839605398159E-5,14.0,14.0,14.0,0.0,14.0,0.0010128655307152304,0.0010157143638982635,0.0010137222747566208,4.7089999442033067E-7,0.0010137907867635004,152115.0,152212.0,152157.56666666668,26.822938998113134,152149.0,71288.0,71301.0,71294.78333333334,3.7736448534852642,71296.0,2.517849377901839,2.5232430915976996,2.51951580814989,0.0011487309401736392,2.5188785100181996,6.173656894375088,6.362955482622233,6.267492628189719,0.040774998323896215,6.266927549444754,1.4025048737044318E-5,1.4027606329255963E-5,1.4026271713030243E-5,7.424247463131083E-10,1.4026032315978458E-5,0.9984037130608262,0.9984050688755091,0.9984045344255073,3.474005901505844E-7,0.9984045923332974,6.491408452679861,6.544340019638098,6.5149298357670435,0.01187624179531514,6.511308248800667
-0.13864035044349535,-0.1381260814282776,-0.13828448619114606,1.4477287969185104E-4,-0.13821209855102007,851.3618946807698,855.62411161188,854.3915147986452,1.477326435132569,855.2095333223313,0.15350393422664788,0.15425466764047852,0.15389553168665626,1.6515673018671097E-4,0.1539138865186298,4.268422676652921,4.272825461839503,4.27142545139357,0.0011440115959947743,4.271866584201089,5.986819468775575E-5,5.993583197979383E-5,5.991224411295159E-5,1.6862315073785818E-8,5.991689177879125E-5,14.0,14.0,14.0,0.0,14.0,0.0010132483572177224,0.0010189168256489226,0.001017519680215029,1.5893363822650572E-6,0.001018255992927394,152165.0,152307.0,152267.13333333333,39.51591254964896,152279.5,71289.0,71303.0,71295.7,2.806167541537455,71296.0,2.517425634265038,2.520274345344124,2.5182652448966905,8.229274443465822E-4,2.517946560067326,6.1831379039497305,6.324633250119211,6.234200947308452,0.026647449740496133,6.231129057968363,1.402465534409491E-5,1.4027409558276888E-5,1.402609135646838E-5,5.520633225633385E-10,1.4026032315978485E-5,0.9984036339382651,0.9984116191395879,0.9984094471824252,2.65863295455164E-6,0.9984108777229063,6.461260098743267,6.505140612946209,6.475414578320479,0.011123582328767215,6.469482644717412
-0.1383429069861278,-0.13810548426021124,-0.1382423695122846,6.315707058175006E-5,-0.13826897177410447,855.5028936009354,856.4883903888218,856.0561931822898,0.296828812245899,856.1496855112205,0.15370205453811084,0.15456659191426472,0.1538610634907809,1.3997683059549477E-4,0.1538363867055854,4.264137165966888,4.266208058402358,4.265413796679301,4.915269808947341E-4,4.265582769961797,5.983918005934961E-5,5.990997285578518E-5,5.9879724206109965E-5,2.2313805508239592E-8,5.9887116799368345E-5,14.0,14.0,14.0,0.0,14.0,0.0010163387375805796,0.001017682411836815,0.001017128424076897,3.509645582054766E-7,0.0010171347698274707,151831.0,152033.0,151921.31666666668,68.39107178985978,151895.5,71205.0,71282.0,71234.03333333334,28.27106484277502,71217.5,2.518293538340675,2.523031120098865,2.5191276003157,9.774177927554255E-4,2.518669868419205,6.085731120494943,6.22176660581379,6.134881337963887,0.030152077096281572,6.136122337037987,1.4028787071069828E-5,1.4043957587248058E-5,1.403823577090112E-5,5.570008348362098E-9,1.4041492611356647E-5,0.9984121187708713,0.9984141834007941,0.9984132545343237,5.502603242114951E-7,0.9984133646096374,6.467130551892484,6.515700483091788,6.481704510570108,0.009462223759734559,6.478756351840967
-0.13857550003993413,-0.13843920032678653,-0.13850589903326804,4.0029728954571116E-5,-0.1384941945261719,852.9171634359282,855.1158050117887,853.9819073355798,0.5314313176841869,853.891179578541,0.1533997647875018,0.15422098230867778,0.1538180566426919,2.9107032976836907E-4,0.15376833170470297,4.2697136764726515,4.271009936563185,4.270383125286432,2.8330995117749455E-4,4.2703832819579155,5.989890402166958E-5,5.995593244877594E-5,5.9928673113899464E-5,1.6485710177557366E-8,5.993504462986414E-5,14.0,14.0,14.0,0.0,14.0,0.0010133935269040246,0.0010155204860159235,0.0010144200734847275,5.865248990690138E-7,0.001014558761601335,152091.0,152212.0,152151.11666666667,36.44828780089209,152141.5,71232.0,71285.0,71258.76666666666,17.762430993600827,71252.5,2.517736071533851,2.522800960040423,2.5186344035249166,9.438571868540884E-4,2.518381572182908,6.188851925155459,6.323101527756345,6.250385273740716,0.030656547351681336,6.242419565696536,1.4028196675317358E-5,1.4038634321653206E-5,1.4033361898776259E-5,3.4977912776972236E-9,1.4034595278049789E-5,0.9984064236298651,0.9984099748754962,0.9984082742249617,9.329036012096777E-7,0.9984081356565453,6.4913319951150354,6.553763667242129,6.506176677955957,0.010084982989899462,6.503515348518746
-0.13846069978950742,-0.1382907449469181,-0.1383597387599253,3.522787416921935E-5,-0.13835563602436785,855.080906298271,856.0786496843422,855.5197511551797,0.2572319987523296,855.4833743185263,0.153432583577319,0.15384900470569515,0.15356421712108,7.408597184537981E-5,0.15355525075517346,4.270594010800196,4.272244113811333,4.271610997075044,3.583830927593329E-4,4.271646835116645,5.989885711814946E-5,5.994069376298769E-5,5.9908966384140384E-5,1.1134196275111808E-8,5.9905363448542004E-5,14.0,14.0,14.0,0.0,14.0,0.0010135162125632941,0.0010150737148441437,0.0010144674415433286,2.521589313832523E-7,0.0010144358868420912,152186.0,152329.0,152288.7,39.91062048025512,152306.5,71262.0,71313.0,71302.7,15.05166244549053,71310.0,2.517938288920056,2.5208941400987874,2.5186489183175675,8.361452681667702E-4,2.5182964879200584,6.153118032281135,6.360556428090644,6.239106932449265,0.030083705938552887,6.2386592313819325,1.4022688710333311E-5,1.4032724313098166E-5,1.4024714966413733E-5,2.9617118526436116E-9,1.4023278642546663E-5,0.9984097264842963,0.9984114914741721,0.9984105681005471,4.46582364308317E-7,0.9984106076800487,6.499544249835229,6.545399727952209,6.508850571276091,0.009481647272529247,6.505483100773635
